episode,timestep,reward
1224,286200,153.1123
1227,286800,125.0542
1229,287400,162.8009
1231,288000,108.0038
1234,288600,106.9217
1236,289200,178.8624
1239,289800,131.5742
1241,290400,161.4732
1243,291000,50.3766
1246,291600,110.6944
1248,292200,153.4817
1251,292800,97.5853
1253,293400,164.7806
1255,294000,88.4695
1257,294600,151.8974
1259,295200,155.074
1262,295800,80.4484
1264,296400,102.8081
1266,297000,191.2806
1268,297600,176.8577
1270,298200,190.7623
1273,298800,116.5271
1275,299400,113.9601
1279,300000,95.7993
1281,300600,160.5769
1283,301200,178.6954
1286,301800,51.3959
1288,302400,176.3912
1291,303000,72.2869
1293,303600,169.1495
1295,304200,145.5594
1297,304800,175.193
1301,305400,88.1981
1303,306000,67.7178
1305,306600,152.0699
1307,307200,155.2297
1310,307800,128.2702
1313,308400,27.8796
1315,309000,171.6639
1318,309600,124.3135
1320,310200,93.0286
1322,310800,119.8017
1324,311400,178.8279
1327,312000,95.7781
1329,312600,101.0124
1332,313200,137.4306
1334,313800,161.3216
1336,314400,109.7153
1338,315000,141.9948
1340,315600,140.8584
1343,316200,120.1978
1345,316800,176.1967
1349,317400,52.2275
1353,318000,41.9184
1355,318600,69.4174
1358,319200,112.6647
1361,319800,25.5813
1363,320400,70.4183
1365,321000,-46.1478
1368,321600,107.2337
1370,322200,80.6517
1372,322800,155.0601
1374,323400,-36.6887
1377,324000,116.7313
1379,324600,153.1087
1382,325200,40.1164
1385,325800,49.665
1387,326400,105.2226
1390,327000,45.5163
1392,327600,100.9343
1394,328200,89.9647
1396,328800,150.9475
1398,329400,72.4483
1401,330000,95.1807
1403,330600,151.6832
1405,331200,82.9105
1409,331800,109.6698
1411,332400,144.1841
1413,333000,163.1246
1415,333600,228.3129
1421,334200,9.7768
1424,334800,25.0612
1428,335400,45.3512
1432,336000,46.137
1435,336600,35.1828
1437,337200,153.9382
1440,337800,44.0249
1442,338400,165.1977
1446,339000,68.9395
1449,339600,24.6691
1451,340200,155.8754
1453,340800,134.0943
1456,341400,79.1754
1459,342000,73.7103
1461,342600,139.2499
1463,343200,117.167
1465,343800,139.9132
1467,344400,189.7367
1469,345000,149.5666
1471,345600,128.8913
1474,346200,108.8889
1476,346800,127.6837
1479,347400,74.0061
1481,348000,104.6745
1483,348600,181.5324
1486,349200,43.9788
1488,349800,134.3934
1490,350400,169.9262
1492,351000,140.5608
1494,351600,144.014
1497,352200,89.6143
1499,352800,156.2694
1501,353400,58.1524
1503,354000,138.0247
1505,354600,59.99
1507,355200,169.9805
1510,355800,65.4116
1513,356400,85.6764
1515,357000,37.444
1518,357600,55.5722
1521,358200,116.3943
1523,358800,131.21
1525,359400,142.348
1527,360000,163.5764
1530,360600,108.0273
1533,361200,54.6939
1535,361800,130.164
1537,362400,152.0789
1540,363000,-76.2298
1542,363600,78.3982
1545,364200,98.6801
1548,364800,66.1889
1551,365400,50.7659
1553,366000,47.5018
1555,366600,153.1565
1557,367200,72.3
1559,367800,144.6453
1562,368400,103.5706
1565,369000,75.6834
1567,369600,124.1038
1569,370200,27.0285
1573,370800,47.9295
1576,371400,101.7856
1579,372000,41.6587
1581,372600,187.3435
1583,373200,141.4262
1585,373800,178.7361
1588,374400,132.2257
1590,375000,169.2567
1594,375600,93.5518
1597,376200,64.8152
1600,376800,133.2695
1603,377400,102.1288
1605,378000,146.867
1607,378600,140.6243
1609,379200,60.1727
1611,379800,140.5054
1614,380400,101.1998
1616,381000,147.7239
1618,381600,173.1392
1621,382200,128.0516
1623,382800,142.5502
1625,383400,64.4455
1629,384000,79.9616
1631,384600,178.6026
1633,385200,-46.4775
1635,385800,138.4374
1639,386400,156.1318
1641,387000,124.7339
1643,387600,152.1193
1645,388200,83.0511
1648,388800,125.4666
1650,389400,157.9139
1652,390000,215.7687
1655,390600,102.5884
1658,391200,124.2938
1660,391800,81.9544
1662,392400,145.4561
1666,393000,86.277
1668,393600,96.4943
1670,394200,124.4855
1673,394800,115.451
1676,395400,71.3425
1678,396000,153.5165
1680,396600,154.5824
1682,397200,59.9695
1685,397800,88.142
1688,398400,95.9673
1690,399000,77.3981
1693,399600,106.0703
1696,400200,128.9586
1698,400800,163.4437
1700,401400,93.6835
1702,402000,158.362
1704,402600,155.7464
1707,403200,121.3133
1711,403800,50.454
1713,404400,88.7853
1715,405000,135.9324
1717,405600,152.1424
1719,406200,154.7583
1723,406800,68.585
1725,407400,106.3327
1728,408000,103.4312
1731,408600,50.1614
1734,409200,109.9375
1736,409800,76.0616
1739,410400,117.8558
1741,411000,75.2669
1744,411600,84.9487
1748,412200,69.8621
1750,412800,19.2514
1753,413400,110.4609
1756,414000,110.8909
1760,414600,54.5889
1763,415200,62.2056
1765,415800,145.7612
1767,416400,123.7415
1769,417000,87.8203
1771,417600,128.4455
1773,418200,137.9486
1775,418800,157.2685
1778,419400,92.7584
1781,420000,107.9457
1784,420600,54.0508
1788,421200,55.5499
1790,421800,77.9891
1793,422400,47.381
1796,423000,85.9721
1798,423600,126.7816
1800,424200,134.8455
1803,424800,85.8782
1806,425400,58.5049
1808,426000,134.4724
1810,426600,141.0984
1812,427200,129.5235
1814,427800,142.6765
1816,428400,146.3292
1818,429000,166.5835
1820,429600,75.7747
1822,430200,168.4305
1825,430800,154.167
1827,431400,165.2672
1829,432000,87.4199
1832,432600,158.1597
1834,433200,60.905
1837,433800,115.811
1840,434400,111.1124
1842,435000,123.177
1844,435600,125.9734
1846,436200,153.9433
1849,436800,99.9741
1851,437400,73.2929
1854,438000,77.2989
1857,438600,101.6717
1860,439200,130.5017
1862,439800,181.1111
1864,440400,93.7073
1866,441000,126.2119
1868,441600,123.6783
1871,442200,76.5486
1873,442800,132.368
1876,443400,131.8655
1878,444000,59.7874
1880,444600,139.0215
1883,445200,90.8058
1885,445800,134.8086
1887,446400,110.8485
1889,447000,145.0295
1891,447600,111.945
1893,448200,195.6353
1895,448800,141.7805
1898,449400,111.5988
1902,450000,75.8998
1904,450600,194.6675
1906,451200,122.5268
1908,451800,137.6548
1911,452400,74.2065
1913,453000,68.9043
1916,453600,150.6762
1918,454200,77.2019
1921,454800,92.5961
1923,455400,118.4832
1925,456000,135.0971
1927,456600,77.1169
1929,457200,91.0632
1931,457800,136.642
1934,458400,89.5531
1936,459000,209.8669
1938,459600,132.0122
1940,460200,171.3808
1942,460800,193.6909
1944,461400,144.0246
1946,462000,150.3977
1950,462600,78.0663
1952,463200,59.39
1955,463800,142.7351
1957,464400,198.1636
1959,465000,130.5439
1962,465600,87.5343
1965,466200,83.3833
1967,466800,139.6009
1970,467400,99.9926
1972,468000,161.7137
1974,468600,188.6501
1977,469200,77.4613
1979,469800,86.3037
1981,470400,159.7612
1984,471000,92.0228
1986,471600,26.8472
1989,472200,93.2192
1991,472800,155.7577
1993,473400,141.9562
1995,474000,154.2728
1998,474600,67.124
2000,475200,159.8103
2003,475800,104.7703
2006,476400,61.3047
2009,477000,100.8591
2013,477600,59.1262
2015,478200,103.4868
2018,478800,52.8207
2020,479400,100.7191
2022,480000,127.5998
2024,480600,134.0162
2027,481200,179.4761
2030,481800,66.8104
2032,482400,98.3754
2034,483000,80.6937
2037,483600,166.8398
2039,484200,183.5272
2041,484800,193.3249
2043,485400,118.0238
2047,486000,-10.5361
2049,486600,69.9036
2052,487200,-83.5475
2055,487800,75.6052
2057,488400,144.7564
2060,489000,136.4501
2062,489600,136.8101
2064,490200,139.5829
2067,490800,30.4092
2070,491400,106.9818
2073,492000,58.8084
2075,492600,156.5746
2077,493200,193.9302
2079,493800,170.4926
2081,494400,-6.5821
2083,495000,159.9801
2086,495600,5.318
2088,496200,151.5234
2091,496800,100.976
2093,497400,171.5088
2095,498000,150.5095
2098,498600,-2.5846
2100,499200,46.6136
2103,499800,52.7327
2106,500400,139.02
2108,501000,143.7885
2110,501600,11.3413
2112,502200,152.7905
2115,502800,111.8575
2118,503400,92.6467
2120,504000,175.4879
2123,504600,74.2402
2126,505200,75.4597
2128,505800,104.4631
2131,506400,143.4791
2133,507000,96.3477
2136,507600,55.3545
2140,508200,89.6709
2142,508800,110.9291
2144,509400,-0.5303
2147,510000,140.7904
2150,510600,60.2001
2152,511200,156.6438
2154,511800,151.1887
2158,512400,37.4657
2163,513000,-10.2485
2165,513600,68.3735
2167,514200,146.209
2170,514800,138.8156
2173,515400,207.6351
2175,516000,139.0084
2179,516600,105.7184
2181,517200,83.4102
2185,517800,94.2217
2187,518400,213.4671
2189,519000,189.3606
2192,519600,126.5748
2195,520200,99.0934
2197,520800,-1.8376
2199,521400,167.5145
2202,522000,107.3113
2206,522600,110.6496
2209,523200,74.4294
2211,523800,146.3973
2214,524400,123.2721
2217,525000,108.0759
2219,525600,173.7646
2223,526200,83.2026
2226,526800,179.6771
2228,527400,205.0467
2232,528000,44.7181
2234,528600,141.2273
2236,529200,147.0855
2239,529800,27.4907
2242,530400,211.2467
2244,531000,171.4386
2246,531600,186.9078
2248,532200,50.0813
2250,532800,145.8577
2253,533400,78.6914
2256,534000,51.8857
2258,534600,175.4374
2261,535200,209.9458
2263,535800,82.0616
2266,536400,111.4413
2268,537000,61.3023
2271,537600,97.6343
2273,538200,142.0452
2275,538800,140.9031
2277,539400,89.6746
2279,540000,168.3854
2282,540600,123.5745
2286,541200,57.2278
2289,541800,107.8651
2293,542400,76.6746
2295,543000,89.0882
2298,543600,111.6263
2300,544200,151.2531
2303,544800,140.4699
2305,545400,63.6021
2309,546000,87.8887
2311,546600,100.0995
2313,547200,160.0694
2315,547800,137.4176
2319,548400,113.2638
2322,549000,65.8419
2325,549600,103.074
2327,550200,153.271
2329,550800,104.1585
2333,551400,119.978
2335,552000,149.9494
2337,552600,144.8424
2340,553200,60.463
2342,553800,153.9924
2345,554400,107.8226
2348,555000,90.4062
2352,555600,46.9079
2356,556200,23.5864
2358,556800,90.4788
2361,557400,209.2509
2363,558000,111.3538
2366,558600,118.8433
2370,559200,86.0528
2372,559800,150.3837
2374,560400,144.3921
2377,561000,48.1283
2379,561600,211.61
2382,562200,101.609
2385,562800,131.3252
2389,563400,41.9155
2391,564000,163.1282
2395,564600,141.1674
2400,565200,119.3508
2402,565800,185.5391
2406,566400,52.203
2408,567000,68.9893
2411,567600,176.793
2414,568200,76.8451
2417,568800,74.6886
2420,569400,51.4761
2424,570000,82.9436
2426,570600,-86.5949
2429,571200,132.4454
2431,571800,142.9128
2435,572400,92.7559
2437,573000,93.4016
2440,573600,103.2248
2444,574200,4.6725
2446,574800,79.4956
2448,575400,192.1033
2451,576000,24.5812
2453,576600,199.3784
2455,577200,-28.2085
2459,577800,108.1899
2461,578400,58.8229
2464,579000,186.2467
2467,579600,136.1402
2469,580200,158.4497
2472,580800,-62.1191
2475,581400,83.423
2477,582000,151.6369
2479,582600,178.8606
2481,583200,164.2855
2484,583800,-21.0369
2487,584400,-6.8669
2490,585000,157.7977
2492,585600,144.7979
2494,586200,181.4172
2496,586800,115.8269
2500,587400,70.1558
2502,588000,157.011
2505,588600,134.5147
2508,589200,-23.7889
2510,589800,206.2595
2512,590400,116.297
2514,591000,134.6984
2516,591600,156.2524
2519,592200,176.5458
2521,592800,119.6357
2523,593400,-12.314
2525,594000,135.3182
2527,594600,139.16
2531,595200,54.3415
2533,595800,84.1414
2535,596400,172.6166
2538,597000,120.9303
2541,597600,23.7509
2544,598200,96.7706
2546,598800,10.8977
2548,599400,3.1688
2551,600000,123.5992
2554,600600,52.7652
2557,601200,84.1874
2559,601800,138.5403
2562,602400,139.7415
2565,603000,101.884
2568,603600,119.517
2570,604200,126.9262
2573,604800,133.3082
2575,605400,116.4873
2578,606000,134.9496
2581,606600,125.0766
2583,607200,65.424
2586,607800,82.8377
2589,608400,201.37
2591,609000,11.7847
2593,609600,143.9122
2596,610200,57.0262
2599,610800,215.0995
2601,611400,138.824
2604,612000,134.1699
2606,612600,171.1177
2608,613200,133.5924
2610,613800,8.6453
2613,614400,109.3522
2616,615000,-26.9568
2618,615600,133.2382
2620,616200,172.8331
2624,616800,12.6081
2626,617400,198.412
2629,618000,95.4532
2631,618600,197.7653
2633,619200,135.3132
2635,619800,153.0018
2637,620400,136.6702
2640,621000,115.6582
2644,621600,102.9313
2646,622200,91.9764
2649,622800,111.261
2652,623400,138.9398
2655,624000,158.6817
2657,624600,144.1637
2659,625200,168.3101
2662,625800,18.823
2665,626400,90.6451
2668,627000,101.4517
2672,627600,-25.2293
2674,628200,23.0143
2677,628800,76.6751
2679,629400,117.0757
2682,630000,98.493
2685,630600,-27.7573
2687,631200,141.3102
2689,631800,138.6764
2691,632400,107.822
2694,633000,53.347
2697,633600,95.7412
2699,634200,154.3593
2701,634800,181.1086
2704,635400,116.964
2706,636000,180.8885
2709,636600,131.1338
2711,637200,152.5119
2713,637800,108.4941
2715,638400,154.4818
2718,639000,124.7591
2720,639600,184.2095
2722,640200,161.9057
2727,640800,54.5162
2729,641400,76.3327
2731,642000,157.1305
2733,642600,113.3413
2736,643200,100.4885
2740,643800,111.6646
2743,644400,134.3238
2745,645000,159.4264
2747,645600,108.2493
2750,646200,120.0418
2752,646800,159.7839
2754,647400,174.4551
2756,648000,143.3573
2759,648600,126.9549
2763,649200,41.4895
2765,649800,95.3661
2767,650400,158.217
2769,651000,129.7079
2772,651600,111.4042
2775,652200,157.4038
2777,652800,168.771
2779,653400,114.3954
2782,654000,189.9543
2784,654600,240.005
2787,655200,198.7529
2789,655800,69.1215
2792,656400,111.9879
2795,657000,78.0763
2798,657600,119.2246
2800,658200,68.3574
2802,658800,212.6619
2805,659400,114.5421
2808,660000,100.1968
2810,660600,89.8895
2813,661200,163.1537
2815,661800,150.0254
2817,662400,169.0925
2821,663000,124.1554
2823,663600,136.8909
2827,664200,65.0729
2830,664800,67.7283
2833,665400,126.0387
2835,666000,154.1829
2837,666600,202.0323
2841,667200,66.3077
2843,667800,152.3363
2845,668400,199.0303
2849,669000,71.1853
2851,669600,120.0792
2855,670200,50.2691
2858,670800,55.5914
2860,671400,179.4717
2864,672000,90.8423
2868,672600,59.6585
2872,673200,3.5664
2875,673800,134.333
2878,674400,-37.5426
2882,675000,107.2428
2888,675600,17.5786
2892,676200,40.6922
2897,676800,39.2142
2901,677400,51.4145
2903,678000,57.3913
2905,678600,162.9616
2908,679200,105.9926
2911,679800,109.4579
2914,680400,140.1678
2916,681000,160.6832
2918,681600,240.1136
2920,682200,142.1254
2922,682800,160.1602
2926,683400,101.9881
2930,684000,66.4895
2932,684600,182.9581
2936,685200,45.0576
2939,685800,137.8252
2941,686400,108.2605
2945,687000,99.4696
2947,687600,153.2211
2949,688200,74.2908
2952,688800,178.0509
2954,689400,93.4846
2956,690000,141.4065
2958,690600,211.3314
2961,691200,170.2149
2963,691800,146.8483
2965,692400,84.0181
2968,693000,196.2274
2970,693600,89.8055
2973,694200,182.127
2976,694800,135.3485
2979,695400,87.3777
2982,696000,146.2003
2984,696600,75.6458
2986,697200,157.621
2988,697800,134.1379
2990,698400,132.9064
2994,699000,65.0906
2997,699600,55.5398
3001,700200,153.0339
3005,700800,32.7726
3008,701400,167.6754
3010,702000,140.8385
3012,702600,203.1048
3014,703200,72.6236
3017,703800,110.6855
3020,704400,30.6215
3023,705000,133.1536
3025,705600,135.607
3027,706200,156.5947
3029,706800,198.4498
3032,707400,79.5712
3034,708000,77.4239
3037,708600,115.8843
3039,709200,175.9954
3042,709800,110.7233
3044,710400,182.8331
3046,711000,136.8779
3048,711600,192.9532
3052,712200,106.2792
3054,712800,82.0483
3058,713400,109.1602
3060,714000,153.733
3063,714600,135.4189
3066,715200,216.0231
3069,715800,76.2126
3072,716400,186.3972
3075,717000,45.1748
3079,717600,50.1158
3083,718200,55.5422
3085,718800,93.2172
3089,719400,81.0675
3092,720000,129.175
3094,720600,65.4945
3096,721200,153.4
3098,721800,163.6865
3102,722400,79.5563
3104,723000,131.5236
3107,723600,160.61
3110,724200,100.1693
3112,724800,126.0867
3114,725400,126.6234
3116,726000,226.2902
3119,726600,162.5904
3122,727200,48.0408
3125,727800,131.5232
3127,728400,123.8472
3129,729000,184.9018
3131,729600,200.4386
3133,730200,111.4362
3137,730800,29.0292
3139,731400,131.0814
3142,732000,78.0051
3145,732600,174.7418
3147,733200,138.585
3150,733800,106.0822
3152,734400,150.8884
3154,735000,187.3818
3156,735600,198.0976
3161,736200,39.4664
3164,736800,116.2551
3166,737400,192.8683
3169,738000,179.7113
3171,738600,134.7108
3173,739200,218.9679
3175,739800,181.6954
3180,740400,80.8396
3183,741000,123.6951
3185,741600,149.6035
3187,742200,120.8285
3189,742800,49.1028
3191,743400,171.1819
3193,744000,143.0595
3195,744600,104.2174
3197,745200,146.3812
3199,745800,134.9022
3202,746400,109.2348
3205,747000,95.6414
3207,747600,108.7769
3210,748200,146.7576
3212,748800,214.3262
3214,749400,180.9708
3216,750000,195.9062
3220,750600,99.2754
3222,751200,217.0606
3224,751800,138.4523
3226,752400,119.1287
3228,753000,151.0925
3231,753600,103.9215
3234,754200,96.4095
3236,754800,60.9135
3238,755400,185.596
3240,756000,188.2015
3242,756600,168.6906
3244,757200,194.7489
3247,757800,103.8178
3249,758400,143.0097
3251,759000,154.3955
3254,759600,86.8941
3256,760200,161.782
3259,760800,91.451
3262,761400,64.0918
3265,762000,161.2412
3267,762600,151.3179
3270,763200,114.1701
3272,763800,63.1791
3276,764400,89.5338
3278,765000,27.7528
3281,765600,112.9873
3283,766200,159.2241
3285,766800,96.6935
3288,767400,100.759
3291,768000,107.2236
3295,768600,36.8348
3297,769200,65.4077
3301,769800,74.6496
3304,770400,49.5241
3308,771000,66.4686
3310,771600,185.9805
3313,772200,118.5689
3315,772800,191.0225
3318,773400,118.0164
3321,774000,147.0104
3324,774600,61.9189
3327,775200,149.8568
3329,775800,157.2119
3332,776400,141.766
3334,777000,164.1529
3338,777600,53.7238
3341,778200,103.7453
3344,778800,112.4253
3347,779400,37.3171
3350,780000,134.467
3352,780600,126.5886
3355,781200,91.1362
3360,781800,74.7512
3362,782400,177.4133
3364,783000,182.1056
3366,783600,90.5717
3370,784200,96.9693
3374,784800,66.3734
3378,785400,40.1251
3380,786000,162.3566
