episode,timestep,reward
5984,662000,407.3623
5989,664000,327.6259
6001,666000,192.4147
6007,668000,285.4685
6017,670000,212.2952
6022,672000,298.5943
6027,674000,389.7485
6030,676000,551.4218
6037,678000,262.7187
6042,680000,269.1945
6046,682000,412.8184
6051,684000,329.4456
6059,686000,261.8051
6066,688000,199.5047
6075,690000,264.1783
6086,692000,159.4632
6092,694000,339.2784
6103,696000,176.3112
6109,698000,269.7444
6113,700000,409.9219
6117,702000,374.2466
6122,704000,391.8939
6126,706000,363.8281
6134,708000,277.9505
6140,710000,284.4724
6149,712000,179.8982
6161,714000,189.0901
6167,716000,305.5697
6173,718000,283.0942
6179,720000,274.934
6187,722000,249.4531
6195,724000,161.1784
6200,726000,435.3406
6204,728000,412.8853
6212,730000,224.2243
6223,732000,159.8597
6230,734000,275.3004
6233,736000,509.7649
6240,738000,273.923
6245,740000,300.0801
6251,742000,353.1322
6256,744000,310.7591
6260,746000,454.4853
6264,748000,397.7754
6269,750000,334.0511
6273,752000,413.7539
6276,754000,607.2293
6280,756000,455.5394
6284,758000,350.8206
6289,760000,390.9224
6294,762000,372.9088
6296,764000,665.1772
6298,766000,679.5275
6301,768000,743.4662
6306,770000,335.6705
6310,772000,405.0792
6314,774000,433.2002
6318,776000,465.0988
6321,778000,548.4495
6329,780000,235.3682
6333,782000,268.4154
6338,784000,451.7697
6345,786000,255.3285
6349,788000,427.2851
6351,790000,741.1839
6355,792000,472.4674
6359,794000,431.3145
6362,796000,597.515
6368,798000,317.5147
6372,800000,452.2666
6377,802000,278.1547
6382,804000,332.8067
6387,806000,437.363
6391,808000,255.8243
6395,810000,513.5486
6398,812000,605.1072
6401,814000,570.8474
6404,816000,585.5145
6408,818000,412.6378
6413,820000,364.1336
6416,822000,618.977
6419,824000,378.8279
6424,826000,457.5971
6428,828000,440.9206
6434,830000,249.6692
6438,832000,525.5651
6443,834000,348.6476
6451,836000,250.1706
6455,838000,402.4874
6459,840000,441.3401
6463,842000,458.8958
6467,844000,430.5625
6470,846000,558.6139
6472,848000,748.8985
6474,850000,816.5099
6477,852000,621.8156
6479,854000,775.7728
6484,856000,409.4694
6486,858000,707.1329
6489,860000,541.5272
6494,862000,385.529
6496,864000,771.7887
6499,866000,582.456
6504,868000,332.1603
6509,870000,392.1007
6512,872000,645.0757
6514,874000,754.7469
6518,876000,371.969
6525,878000,264.1463
6532,880000,338.8783
6538,882000,267.4832
6540,884000,675.9938
6545,886000,394.2295
6548,888000,577.1984
6552,890000,405.5646
6555,892000,533.7126
6559,894000,404.715
6562,896000,728.3484
6565,898000,332.6887
6569,900000,444.434
6574,902000,340.1241
6579,904000,453.4797
6582,906000,537.6343
6586,908000,365.3433
6591,910000,397.4134
6595,912000,489.3382
6599,914000,290.627
6602,916000,523.9731
6606,918000,433.6934
6610,920000,502.8825
6620,922000,176.0502
6622,924000,608.5539
6628,926000,427.6957
6630,928000,737.8668
6633,930000,452.9932
6636,932000,580.2366
6640,934000,507.7327
6642,936000,477.5388
6646,938000,465.5579
6648,940000,806.9342
6650,942000,775.5975
6656,944000,372.7611
6661,946000,280.2005
6666,948000,443.9495
6670,950000,425.8135
6674,952000,465.4978
6679,954000,314.366
6687,956000,271.9219
6692,958000,326.9376
6696,960000,454.5544
6701,962000,284.1016
6707,964000,340.4806
6711,966000,435.9639
6716,968000,318.883
6719,970000,451.8914
6722,972000,754.4162
6725,974000,321.9952
6729,976000,445.3496
6732,978000,570.1458
6736,980000,410.2216
6739,982000,677.6751
6743,984000,286.9628
6750,986000,359.8922
6753,988000,512.4879
6757,990000,436.2626
6761,992000,404.6826
6767,994000,295.6439
6770,996000,684.8223
6776,998000,300.7452
6782,1000000,276.0128
6785,1002000,553.9475
6789,1004000,445.9215
6792,1006000,620.5734
6794,1008000,574.214
6798,1010000,599.4733
6801,1012000,560.0378
6803,1014000,855.3642
6806,1016000,457.5786
6812,1018000,365.2763
6816,1020000,564.5202
6824,1022000,192.6987
6827,1024000,583.1509
6830,1026000,596.1113
6836,1028000,297.4258
6840,1030000,475.3329
6842,1032000,627.7594
6846,1034000,590.6367
6848,1036000,710.2777
6853,1038000,407.3297
6856,1040000,564.1953
6859,1042000,561.6056
6862,1044000,565.1352
6867,1046000,310.181
6871,1048000,484.7439
6877,1050000,362.2636
6881,1052000,364.6482
6884,1054000,700.6079
6886,1056000,553.7257
6890,1058000,401.9563
6896,1060000,428.214
6900,1062000,449.7193
6904,1064000,416.36
6908,1066000,429.9137
6911,1068000,611.5185
6914,1070000,422.9576
6917,1072000,547.8897
6923,1074000,402.6569
6925,1076000,756.3235
6929,1078000,452.5499
6933,1080000,493.4308
6936,1082000,620.5936
6938,1084000,844.0513
6940,1086000,849.2415
6942,1088000,839.2685
6945,1090000,552.0502
6948,1092000,599.8129
6950,1094000,502.0522
6952,1096000,843.3426
6958,1098000,408.0219
6961,1100000,595.3533
6964,1102000,578.1326
6967,1104000,480.4954
6970,1106000,726.107
6972,1108000,706.7752
6975,1110000,597.6133
6977,1112000,827.2046
6980,1114000,595.3053
6982,1116000,830.7409
6984,1118000,839.4051
6986,1120000,825.557
6988,1122000,843.4471
6991,1124000,474.8679
6994,1126000,735.3054
6997,1128000,586.2534
6999,1130000,845.6229
7001,1132000,664.9509
7005,1134000,464.5978
7008,1136000,605.7212
7011,1138000,595.4071
7013,1140000,841.4464
7016,1142000,409.3667
7020,1144000,477.9216
7023,1146000,608.7311
7028,1148000,408.8592
7032,1150000,473.4945
7034,1152000,834.0943
7036,1154000,840.06
7038,1156000,832.8418
7040,1158000,838.6872
7043,1160000,360.71
7048,1162000,422.518
7052,1164000,464.2862
7054,1166000,837.1184
7058,1168000,415.3194
7063,1170000,410.5546
7065,1172000,842.0887
7070,1174000,261.2802
7079,1176000,263.0856
7081,1178000,832.8797
7083,1180000,842.9888
7086,1182000,594.5788
7090,1184000,443.9186
7092,1186000,839.0124
7094,1188000,463.4338
7097,1190000,595.33
7100,1192000,594.1069
7104,1194000,532.3556
7107,1196000,595.5845
7109,1198000,725.1638
7113,1200000,478.4923
7115,1202000,842.4578
7117,1204000,740.0622
7119,1206000,830.6472
7122,1208000,626.7696
7125,1210000,538.8711
7128,1212000,595.6792
7130,1214000,831.7511
7133,1216000,573.6966
7135,1218000,705.8366
7137,1220000,777.8034
7140,1222000,768.8714
7142,1224000,804.9212
7144,1226000,842.7149
7146,1228000,732.9358
7148,1230000,685.4506
7150,1232000,832.8612
7152,1234000,831.9012
7159,1236000,316.4144
7161,1238000,831.8942
7163,1240000,834.4731
7166,1242000,432.6807
7169,1244000,600.4774
7171,1246000,834.7093
7175,1248000,474.5421
7180,1250000,398.4076
7185,1252000,404.3526
7187,1254000,852.1919
7189,1256000,867.114
7191,1258000,498.1916
7193,1260000,862.753
7195,1262000,866.5148
7201,1264000,367.9333
7203,1266000,863.8332
7206,1268000,608.5482
7208,1270000,864.88
7213,1272000,420.0126
7216,1274000,625.4722
7218,1276000,480.4935
7220,1278000,867.8999
7222,1280000,868.2238
7224,1282000,865.4207
7228,1284000,497.759
7230,1286000,859.3467
7233,1288000,615.4537
7236,1290000,615.1314
7239,1292000,616.3741
7243,1294000,487.5712
7247,1296000,498.5529
7249,1298000,862.1338
7251,1300000,864.6799
7253,1302000,499.7306
7256,1304000,633.5203
7260,1306000,501.5504
7263,1308000,602.1773
7266,1310000,644.4133
7268,1312000,866.3819
7271,1314000,636.8919
7275,1316000,486.3481
7277,1318000,873.9318
7280,1320000,367.5319
7284,1322000,484.468
7286,1324000,867.204
7289,1326000,631.3613
7291,1328000,877.4512
7294,1330000,623.6923
7296,1332000,880.012
7299,1334000,612.4546
7301,1336000,875.4896
7306,1338000,406.9337
7309,1340000,633.8329
7311,1342000,480.4564
7313,1344000,867.6623
7316,1346000,624.9418
7322,1348000,355.8792
7324,1350000,867.6732
7327,1352000,616.2637
7331,1354000,500.8063
7334,1356000,369.0665
7336,1358000,871.5882
7338,1360000,864.3457
7343,1362000,497.475
7346,1364000,612.3599
7348,1366000,861.276
7350,1368000,493.5934
7353,1370000,798.2525
7356,1372000,366.8274
7361,1374000,525.64
7363,1376000,864.4107
7365,1378000,873.1914
7367,1380000,796.3129
7369,1382000,863.1712
7371,1384000,872.3593
7376,1386000,368.3447
7380,1388000,469.7831
7383,1390000,631.2334
7388,1392000,259.9279
7390,1394000,800.1413
7392,1396000,862.9644
7395,1398000,835.0394
7398,1400000,437.6565
7401,1402000,539.7967
7406,1404000,398.9309
7408,1406000,792.4301
7411,1408000,600.1068
7413,1410000,867.7185
7417,1412000,496.128
7419,1414000,788.9562
7422,1416000,619.7334
7424,1418000,848.6407
7429,1420000,492.4881
7431,1422000,843.8491
7434,1424000,486.8915
7436,1426000,815.0917
7438,1428000,869.2857
7441,1430000,769.266
7444,1432000,609.1168
7446,1434000,822.4083
7448,1436000,867.3844
7450,1438000,831.9821
7453,1440000,562.6494
7459,1442000,301.8228
7462,1444000,548.3554
7464,1446000,718.4953
7469,1448000,510.8038
7471,1450000,515.9729
7474,1452000,807.9176
7476,1454000,797.6022
7479,1456000,711.375
7484,1458000,372.4198
7487,1460000,611.8731
7492,1462000,312.7653
7495,1464000,599.2697
7500,1466000,405.9261
7505,1468000,315.8421
7507,1470000,789.7717
7513,1472000,372.596
7518,1474000,306.8971
7521,1476000,733.8791
7524,1478000,624.9501
7527,1480000,572.9356
7530,1482000,626.5462
7532,1484000,877.2091
7537,1486000,340.524
7541,1488000,443.429
7546,1490000,421.3088
7549,1492000,607.5057
7553,1494000,436.1635
7556,1496000,615.0538
7559,1498000,616.9719
7562,1500000,623.8356
7564,1502000,899.1489
7566,1504000,907.4486
7569,1506000,654.3733
7572,1508000,364.6606
7575,1510000,637.3165
7577,1512000,905.0686
7579,1514000,899.1453
7582,1516000,634.7126
7584,1518000,906.8051
7586,1520000,896.9266
7589,1522000,644.9376
7595,1524000,365.9493
7598,1526000,636.4231
7600,1528000,894.4942
7602,1530000,905.4568
7605,1532000,622.4628
7607,1534000,903.9729
7611,1536000,337.3091
7613,1538000,898.5554
7615,1540000,889.968
7617,1542000,898.6391
7620,1544000,629.0376
7622,1546000,902.6233
7624,1548000,905.9232
7627,1550000,606.7822
7630,1552000,646.8413
7632,1554000,885.1446
7635,1556000,633.8913
7637,1558000,607.5692
7639,1560000,893.785
7641,1562000,899.2542
7644,1564000,650.1325
7648,1566000,499.9265
7650,1568000,905.3606
7653,1570000,638.2678
7656,1572000,642.287
7659,1574000,630.6017
7661,1576000,895.4718
7664,1578000,629.6907
7666,1580000,904.5045
7668,1582000,895.6389
7672,1584000,327.3577
7677,1586000,437.5593
7680,1588000,649.3355
7683,1590000,646.9775
7686,1592000,633.7895
7689,1594000,627.2469
7691,1596000,888.5005
7695,1598000,515.443
7697,1600000,901.1682
7699,1602000,510.3246
7701,1604000,906.3671
7705,1606000,507.0448
7707,1608000,897.9298
7710,1610000,641.726
7713,1612000,641.6248
7715,1614000,895.7622
7718,1616000,608.5383
7721,1618000,641.0554
7724,1620000,656.6411
7726,1622000,902.1673
7728,1624000,902.6739
7730,1626000,906.7733
7733,1628000,636.4728
7735,1630000,908.273
7737,1632000,901.1376
7739,1634000,884.8831
7742,1636000,640.2136
7749,1638000,198.8347
7751,1640000,841.8305
7754,1642000,637.8667
7756,1644000,895.9367
7759,1646000,607.6355
7761,1648000,898.4383
7763,1650000,901.2202
7766,1652000,636.3972
7771,1654000,431.8198
7773,1656000,889.1388
7777,1658000,336.4195
7781,1660000,494.1875
7783,1662000,885.6066
7788,1664000,418.0457
7791,1666000,615.4234
7794,1668000,634.5239
7796,1670000,898.6927
7798,1672000,892.0491
7801,1674000,387.7659
7803,1676000,892.0633
7805,1678000,896.5259
7807,1680000,886.2561
7809,1682000,896.5393
7811,1684000,893.5923
7813,1686000,895.5816
7817,1688000,490.9699
7819,1690000,842.1799
7823,1692000,501.307
7825,1694000,895.6472
7827,1696000,886.879
7829,1698000,886.1148
7831,1700000,894.9736
7835,1702000,500.9126
7838,1704000,623.1561
7841,1706000,643.0234
7843,1708000,905.5678
7845,1710000,893.7848
7848,1712000,427.9114
7850,1714000,899.8823
7852,1716000,891.5624
7854,1718000,879.843
7858,1720000,495.1361
7860,1722000,799.6186
7863,1724000,633.4748
7868,1726000,438.8397
7870,1728000,754.8988
7873,1730000,644.2558
7876,1732000,646.3007
7881,1734000,431.3414
7886,1736000,326.1358
7889,1738000,633.3726
7891,1740000,898.3414
7894,1742000,630.8007
7897,1744000,646.5049
7899,1746000,670.1401
7901,1748000,891.3514
7905,1750000,508.9308
7907,1752000,896.1126
7909,1754000,901.0848
7912,1756000,657.3806
7917,1758000,290.7968
7919,1760000,925.2726
7921,1762000,928.6748
7924,1764000,649.3284
7928,1766000,503.5991
7931,1768000,672.4245
7934,1770000,646.5293
7936,1772000,910.9176
7939,1774000,659.7491
7941,1776000,920.6251
7944,1778000,664.0261
7947,1780000,648.8626
7949,1782000,928.3472
7951,1784000,923.3189
7953,1786000,927.3719
7955,1788000,917.6439
7957,1790000,495.1491
7959,1792000,916.8896
7962,1794000,644.4152
7964,1796000,905.6857
7969,1798000,443.159
7971,1800000,927.7259
7973,1802000,895.706
7976,1804000,648.2642
7980,1806000,512.1635
7982,1808000,910.145
7984,1810000,924.925
7987,1812000,628.361
7991,1814000,517.8938
7993,1816000,900.8096
7995,1818000,523.529
7997,1820000,918.3125
7999,1822000,920.5744
8001,1824000,922.8991
8003,1826000,920.9778
8005,1828000,925.6706
8007,1830000,922.0806
8009,1832000,915.9233
8011,1834000,903.221
8014,1836000,653.6101
8016,1838000,913.3495
8018,1840000,922.6113
8021,1842000,639.5276
8023,1844000,906.2265
8025,1846000,922.551
8027,1848000,876.461
8030,1850000,632.4069
8032,1852000,920.8886
8035,1854000,662.7716
8037,1856000,911.2534
8039,1858000,896.7445
8043,1860000,535.7117
8046,1862000,599.049
8049,1864000,624.4501
8051,1866000,901.1903
8053,1868000,900.1923
8055,1870000,916.004
8057,1872000,923.7573
8059,1874000,903.7949
8063,1876000,490.033
8065,1878000,488.3322
8068,1880000,640.2128
8070,1882000,910.0947
8072,1884000,877.7336
8075,1886000,613.1095
8079,1888000,503.0018
8081,1890000,878.8583
8087,1892000,382.3359
8090,1894000,610.5105
8093,1896000,654.7621
8096,1898000,621.9637
8100,1900000,311.2027
8102,1902000,913.3412
8106,1904000,502.909
8108,1906000,890.8171
8110,1908000,849.3785
8112,1910000,877.654
8114,1912000,906.7206
8117,1914000,636.6676
8122,1916000,397.7777
8125,1918000,641.0298
8128,1920000,638.4261
8131,1922000,373.7194
8134,1924000,606.1428
8136,1926000,913.4783
8139,1928000,633.1376
8142,1930000,620.4512
8144,1932000,851.5577
8148,1934000,508.5849
8151,1936000,631.3082
8153,1938000,905.1518
8155,1940000,802.0896
8158,1942000,644.4853
8161,1944000,624.1554
8166,1946000,425.595
8168,1948000,909.6539
8170,1950000,917.3972
8172,1952000,468.0984
8177,1954000,387.8366
8180,1956000,645.8942
8183,1958000,656.2248
8185,1960000,897.244
8187,1962000,870.8947
8189,1964000,906.6945
8191,1966000,902.7108
8194,1968000,624.9053
8197,1970000,628.0861
8202,1972000,426.4684
8204,1974000,919.3556
8206,1976000,885.8004
8209,1978000,615.6516
8211,1980000,870.8154
8214,1982000,363.4233
8217,1984000,624.1086
8220,1986000,614.7207
8223,1988000,553.0889
8225,1990000,868.0382
8227,1992000,907.1927
8231,1994000,523.3546
8234,1996000,644.9733
8239,1998000,415.0203
8241,2000000,504.1123
8243,2002000,920.1519
8245,2004000,857.3283
8248,2006000,618.2794
8250,2008000,928.5805
8252,2010000,917.6391
8254,2012000,939.1915
8259,2014000,430.3121
8261,2016000,945.4706
8263,2018000,835.4887
8265,2020000,856.0635
8267,2022000,907.9286
8272,2024000,431.0181
8276,2026000,517.2017
8279,2028000,686.9457
8281,2030000,517.9374
8283,2032000,911.2773
8285,2034000,915.5491
8287,2036000,878.2252
8289,2038000,876.8215
8292,2040000,660.5393
8294,2042000,894.1116
8297,2044000,639.2578
8299,2046000,865.5937
8301,2048000,875.8608
8303,2050000,895.6111
8306,2052000,646.2857
8308,2054000,940.4066
8310,2056000,915.8592
8313,2058000,563.0717
8315,2060000,945.3458
8317,2062000,862.8695
8319,2064000,902.1146
8321,2066000,889.3169
8323,2068000,898.591
8325,2070000,911.0851
8327,2072000,912.3774
8329,2074000,937.9765
8333,2076000,485.1345
8335,2078000,910.7649
8337,2080000,934.2884
8339,2082000,919.9461
8342,2084000,648.5534
8344,2086000,918.4343
8347,2088000,664.7604
8352,2090000,425.6442
8354,2092000,884.8174
8356,2094000,549.8684
8358,2096000,915.8622
8360,2098000,937.1486
8362,2100000,942.6723
8365,2102000,669.1191
8367,2104000,924.4652
8369,2106000,882.5049
8371,2108000,942.4151
8373,2110000,941.1006
8375,2112000,934.046
8377,2114000,925.0741
8379,2116000,949.5577
8381,2118000,905.1452
8384,2120000,663.2338
8386,2122000,939.5887
8388,2124000,941.9406
8390,2126000,941.9807
8392,2128000,934.8564
8394,2130000,934.1953
8397,2132000,668.2176
8399,2134000,917.2261
8401,2136000,925.1243
8403,2138000,938.8156
8405,2140000,930.5517
8407,2142000,948.1399
8410,2144000,682.2593
8413,2146000,636.3138
8416,2148000,647.7419
8420,2150000,525.1532
8422,2152000,943.8745
8424,2154000,948.7966
8426,2156000,929.8105
8429,2158000,383.5885
8431,2160000,938.4758
8434,2162000,668.9919
8438,2164000,533.3528
8440,2166000,946.9279
8442,2168000,927.6566
8444,2170000,952.1332
8447,2172000,663.4926
8449,2174000,920.5656
8452,2176000,664.272
8455,2178000,678.1768
8458,2180000,685.1378
8460,2182000,937.3151
8462,2184000,935.1239
8464,2186000,911.6895
8466,2188000,557.7649
8468,2190000,943.2487
8470,2192000,934.3461
8472,2194000,951.7489
8475,2196000,627.7339
8478,2198000,672.8028
8480,2200000,945.4108
8483,2202000,681.396
8485,2204000,943.1118
8488,2206000,662.6774
8490,2208000,919.9153
8492,2210000,919.4558
8494,2212000,937.0094
8496,2214000,936.3768
8498,2216000,938.945
8500,2218000,900.004
8502,2220000,921.676
8504,2222000,931.922
8507,2224000,663.0845
8509,2226000,928.0296
8511,2228000,934.5724
8513,2230000,943.1485
8516,2232000,664.1031
8518,2234000,914.9947
8520,2236000,888.5769
8522,2238000,917.2877
8524,2240000,929.3673
8526,2242000,886.2201
8530,2244000,499.7782
8532,2246000,938.1946
8534,2248000,936.5342
8537,2250000,386.7794
8539,2252000,937.6961
8542,2254000,703.1562
8544,2256000,908.0793
8548,2258000,538.0209
8550,2260000,940.1453
8552,2262000,958.7706
8554,2264000,961.0365
8556,2266000,944.8799
8558,2268000,959.9651
8560,2270000,941.5097
8562,2272000,935.6127
8564,2274000,939.9909
8566,2276000,911.6636
8569,2278000,699.3388
8571,2280000,943.541
8573,2282000,971.5295
8576,2284000,635.897
8578,2286000,926.7941
8580,2288000,967.6862
8582,2290000,972.7389
8585,2292000,684.9371
8587,2294000,913.8284
8589,2296000,905.2342
8591,2298000,956.0826
8594,2300000,651.7987
8596,2302000,960.541
8598,2304000,955.0551
8600,2306000,953.8688
8602,2308000,535.5356
8604,2310000,918.9965
8609,2312000,445.6996
8611,2314000,954.9098
8613,2316000,932.126
8615,2318000,935.4193
8617,2320000,967.1625
8619,2322000,960.6179
8622,2324000,680.1116
8624,2326000,933.3857
8629,2328000,444.947
8632,2330000,514.4726
8634,2332000,955.6619
8637,2334000,670.5937
8639,2336000,947.5667
8641,2338000,936.3812
8646,2340000,424.2477
8648,2342000,935.9869
8650,2344000,951.3212
8652,2346000,910.5713
8656,2348000,348.7797
8660,2350000,536.459
8662,2352000,937.3865
8664,2354000,941.868
8669,2356000,427.6878
8671,2358000,932.694
8674,2360000,660.7996
8676,2362000,943.4375
8679,2364000,487.4462
8682,2366000,758.4449
8684,2368000,939.1161
8686,2370000,965.3141
8688,2372000,927.9723
8690,2374000,660.8114
8692,2376000,968.2458
8694,2378000,942.2682
8698,2380000,525.6107
8700,2382000,953.9468
8703,2384000,852.226
8705,2386000,511.5899
8708,2388000,774.6145
8710,2390000,965.0008
8714,2392000,559.2846
8716,2394000,956.1976
8718,2396000,965.4409
8720,2398000,950.5234
8723,2400000,679.216
8725,2402000,925.4337
8727,2404000,936.5316
8729,2406000,518.4357
8733,2408000,622.9446
8735,2410000,945.0959
8737,2412000,955.3025
8739,2414000,962.3702
8741,2416000,973.5356
8743,2418000,951.1827
8745,2420000,938.7686
8747,2422000,896.6253
8749,2424000,955.0799
8752,2426000,688.9372
8754,2428000,964.6309
8756,2430000,961.1874
8758,2432000,940.2729
8762,2434000,511.1533
