episode,timestep,reward
1198,1536000,263.9711
1201,1539000,68.9183
1204,1542000,262.7712
1206,1545000,173.2141
1208,1548000,259.8801
1210,1551000,260.5081
1213,1554000,149.8017
1215,1557000,262.119
1218,1560000,142.41
1221,1563000,159.8002
1223,1566000,264.0822
1225,1569000,144.439
1229,1572000,146.6137
1231,1575000,262.2566
1233,1578000,142.7064
1236,1581000,192.7283
1239,1584000,153.3866
1241,1587000,258.4379
1244,1590000,78.3164
1247,1593000,118.2461
1249,1596000,260.0542
1251,1599000,262.103
1253,1602000,262.3435
1256,1605000,184.481
1258,1608000,261.3893
1260,1611000,263.3216
1263,1614000,86.1765
1265,1617000,95.2779
1268,1620000,179.8085
1272,1623000,67.1958
1274,1626000,261.276
1276,1629000,259.4283
1279,1632000,74.3226
1281,1635000,163.7367
1284,1638000,256.6213
1287,1641000,79.3603
1290,1644000,72.3186
1292,1647000,155.2148
1294,1650000,257.7341
1296,1653000,261.7569
1299,1656000,168.7831
1301,1659000,167.3124
1303,1662000,260.5679
1307,1665000,106.3863
1309,1668000,262.4048
1312,1671000,157.1121
1314,1674000,262.8145
1316,1677000,264.2166
1319,1680000,81.7814
1322,1683000,157.5853
1324,1686000,259.5791
1326,1689000,243.9788
1329,1692000,173.0103
1331,1695000,262.1884
1333,1698000,139.8533
1335,1701000,258.1956
1337,1704000,262.6047
1340,1707000,259.7862
1342,1710000,260.2832
1344,1713000,180.6089
1346,1716000,261.7708
1349,1719000,181.3499
1351,1722000,261.3557
1353,1725000,260.2636
1355,1728000,259.5926
1357,1731000,183.9423
1359,1734000,261.5816
1362,1737000,191.6866
1365,1740000,67.2202
1367,1743000,263.7469
1370,1746000,188.979
1372,1749000,262.398
1374,1752000,170.5797
1377,1755000,193.8009
1379,1758000,263.4462
1381,1761000,264.4582
1383,1764000,262.9808
1385,1767000,266.5231
1387,1770000,262.7523
1390,1773000,207.1539
1392,1776000,69.4544
1394,1779000,264.6596
1397,1782000,264.6414
1399,1785000,261.9601
1401,1788000,144.69
1403,1791000,259.274
1405,1794000,261.8011
1407,1797000,262.7801
1410,1800000,200.8648
1412,1803000,262.4641
1415,1806000,155.1548
1418,1809000,183.2945
1420,1812000,261.6835
1422,1815000,264.6858
1424,1818000,262.5275
1426,1821000,190.5745
1429,1824000,164.954
1431,1827000,267.5667
1433,1830000,264.784
1435,1833000,267.9933
1438,1836000,263.7454
1440,1839000,265.5168
1442,1842000,262.9665
1444,1845000,260.9332
1446,1848000,262.6199
1449,1851000,117.7676
1451,1854000,263.46
1453,1857000,203.0864
1455,1860000,261.6991
1457,1863000,192.9718
1460,1866000,262.8542
1462,1869000,196.5666
1464,1872000,141.3754
1467,1875000,259.4444
1469,1878000,262.092
1471,1881000,263.3114
1474,1884000,13.6638
1477,1887000,262.2531
1479,1890000,261.0225
1482,1893000,62.4591
1485,1896000,183.888
1488,1899000,173.6795
1490,1902000,99.7988
1492,1905000,263.0754
1495,1908000,170.5945
1497,1911000,260.3533
1499,1914000,264.7176
1503,1917000,122.9251
1505,1920000,265.8882
1507,1923000,262.1513
1510,1926000,184.6089
1512,1929000,128.7527
1514,1932000,261.2161
1517,1935000,152.5467
1519,1938000,259.6175
1521,1941000,259.608
1526,1944000,84.3183
1528,1947000,260.6245
1530,1950000,263.5787
1532,1953000,164.2134
1534,1956000,262.8968
1536,1959000,261.9484
1539,1962000,260.4904
1541,1965000,261.058
1543,1968000,260.6385
1545,1971000,257.7712
1547,1974000,260.1779
1549,1977000,259.7736
1551,1980000,258.4643
1554,1983000,140.3385
1556,1986000,266.4223
1558,1989000,258.8418
1561,1992000,187.3218
1563,1995000,263.3239
1565,1998000,264.2248
1568,2001000,181.9184
1570,2004000,265.5741
1573,2007000,89.2218
1575,2010000,268.4335
1578,2013000,153.4925
1581,2016000,207.5154
1584,2019000,114.7549
1586,2022000,263.5869
1588,2025000,266.5957
1590,2028000,192.0773
1593,2031000,195.7082
1595,2034000,263.0309
1597,2037000,204.4896
1601,2040000,132.7446
1603,2043000,268.115
1606,2046000,129.6238
1609,2049000,47.6096
1612,2052000,217.7632
1614,2055000,146.0158
1616,2058000,263.5701
1619,2061000,176.7859
1621,2064000,262.4989
1623,2067000,193.4841
1626,2070000,263.4769
1628,2073000,268.1163
1630,2076000,265.9941
1632,2079000,266.2322
1634,2082000,264.7609
1637,2085000,157.2664
1640,2088000,153.5957
1643,2091000,267.0411
1645,2094000,265.5262
1648,2097000,183.9241
1651,2100000,46.4716
1654,2103000,171.1657
1657,2106000,160.6483
1659,2109000,187.4255
1661,2112000,201.8238
1663,2115000,265.37
1667,2118000,126.528
1669,2121000,193.7498
1672,2124000,171.392
1675,2127000,87.8251
1677,2130000,262.6426
1679,2133000,264.8224
1681,2136000,264.7709
1684,2139000,196.8711
1687,2142000,175.3876
1690,2145000,155.8212
1693,2148000,149.7581
1696,2151000,84.6724
1698,2154000,266.4431
1701,2157000,108.0282
1704,2160000,150.4508
1707,2163000,118.5951
1709,2166000,92.6824
1712,2169000,159.3962
1714,2172000,265.2369
1717,2175000,264.903
1719,2178000,268.6498
1721,2181000,267.4713
1724,2184000,135.4156
1727,2187000,154.4981
1729,2190000,142.2193
1732,2193000,136.2471
1734,2196000,265.2204
1737,2199000,197.2909
1739,2202000,174.2868
1741,2205000,265.6009
1743,2208000,200.5471
1746,2211000,267.7763
1748,2214000,263.0939
1750,2217000,264.1349
1752,2220000,261.2909
1755,2223000,122.4474
1757,2226000,266.0461
1759,2229000,267.9525
1761,2232000,262.9934
1763,2235000,261.9385
1766,2238000,212.8781
1768,2241000,265.4894
1770,2244000,265.9802
1772,2247000,262.0482
1774,2250000,264.1065
1776,2253000,269.0315
1779,2256000,264.9606
1781,2259000,199.5931
1784,2262000,155.7908
1787,2265000,77.705
1790,2268000,266.3158
1792,2271000,162.6468
1794,2274000,181.4085
1797,2277000,265.7805
1799,2280000,266.1043
1801,2283000,265.4336
1803,2286000,263.345
1805,2289000,266.7683
1808,2292000,267.636
1810,2295000,266.1146
1812,2298000,265.9289
1814,2301000,149.2687
1817,2304000,166.7493
1819,2307000,262.9197
1822,2310000,264.9796
1824,2313000,116.6097
1827,2316000,263.134
1829,2319000,267.2758
1831,2322000,265.06
1834,2325000,174.4183
1836,2328000,263.1951
1838,2331000,261.9829
1840,2334000,265.8806
1843,2337000,266.0861
1845,2340000,262.4501
1847,2343000,266.5763
1850,2346000,170.1082
1852,2349000,263.2904
1854,2352000,267.5747
1857,2355000,106.3634
1860,2358000,198.9602
1862,2361000,265.1773
1864,2364000,267.4732
1866,2367000,184.0668
1869,2370000,262.7671
1871,2373000,268.3831
1873,2376000,267.2951
1875,2379000,265.9201
1878,2382000,267.4476
1881,2385000,100.9939
1883,2388000,268.6072
1887,2391000,40.2638
1889,2394000,264.6849
1891,2397000,265.8443
1894,2400000,266.267
1896,2403000,261.4138
1898,2406000,171.0691
1901,2409000,176.514
1903,2412000,264.3013
1907,2415000,126.3975
1909,2418000,120.2016
1912,2421000,223.4132
1914,2424000,170.9189
1916,2427000,261.1585
1918,2430000,263.7805
1921,2433000,264.9886
1923,2436000,264.2053
1925,2439000,156.3985
1928,2442000,161.0993
1931,2445000,150.0929
1933,2448000,264.9978
1936,2451000,157.9414
1939,2454000,260.6301
1941,2457000,262.9191
1943,2460000,262.0932
1946,2463000,83.6307
1949,2466000,171.6041
1951,2469000,196.7745
1954,2472000,133.1809
1956,2475000,200.6371
1959,2478000,157.4611
1961,2481000,265.7998
1963,2484000,262.1348
1965,2487000,259.7466
1968,2490000,262.9574
1970,2493000,262.7353
1972,2496000,262.5769
1974,2499000,259.6982
1977,2502000,91.4057
1980,2505000,171.2115
1982,2508000,261.8521
1984,2511000,261.889
1987,2514000,158.8291
1990,2517000,97.3342
1992,2520000,263.0155
1995,2523000,266.3969
1997,2526000,266.0172
1999,2529000,265.0111
2001,2532000,263.8182
2003,2535000,264.3219
2006,2538000,265.7153
2008,2541000,259.1344
2010,2544000,176.3127
2013,2547000,210.5871
2015,2550000,263.3279
2018,2553000,83.222
2020,2556000,265.3613
2022,2559000,262.0115
2025,2562000,215.3519
2027,2565000,266.4858
2029,2568000,268.2642
2031,2571000,263.0105
2034,2574000,165.5268
2036,2577000,263.7326
2039,2580000,263.13
2042,2583000,137.7429
2044,2586000,263.1206
2047,2589000,167.3567
2049,2592000,265.6722
2051,2595000,169.9474
2054,2598000,167.9434
2056,2601000,262.3639
2058,2604000,265.766
2061,2607000,152.3262
2064,2610000,184.5815
2066,2613000,263.9604
2068,2616000,264.2604
2071,2619000,180.6397
2073,2622000,263.7921
2076,2625000,262.8091
2078,2628000,157.5609
2080,2631000,266.3738
2083,2634000,261.726
2085,2637000,262.0769
2087,2640000,266.5195
2091,2643000,132.5048
2093,2646000,265.8262
2095,2649000,191.6896
2098,2652000,171.8912
2100,2655000,263.7762
2103,2658000,200.6727
2105,2661000,264.1076
2107,2664000,258.9591
2110,2667000,158.4264
2112,2670000,260.942
2115,2673000,165.3686
2117,2676000,266.4212
2119,2679000,265.1773
2122,2682000,175.9326
2125,2685000,191.5298
2127,2688000,263.8472
2129,2691000,262.746
2131,2694000,266.9802
2134,2697000,265.52
2136,2700000,266.1523
2138,2703000,264.6887
2140,2706000,268.369
2142,2709000,264.7006
2145,2712000,262.9027
2147,2715000,261.8224
2149,2718000,266.0075
2152,2721000,132.906
2154,2724000,263.3093
2156,2727000,264.7881
2159,2730000,262.6576
2161,2733000,264.4613
2163,2736000,261.6792
2165,2739000,265.9776
2167,2742000,264.82
2170,2745000,265.7336
2172,2748000,265.2268
2174,2751000,262.743
2177,2754000,185.2294
2180,2757000,151.9523
2182,2760000,194.9384
2184,2763000,263.5611
2186,2766000,259.1904
2190,2769000,128.7029
2192,2772000,260.6841
2194,2775000,181.5063
2196,2778000,264.9198
2199,2781000,264.8572
2202,2784000,149.7088
2204,2787000,263.181
2206,2790000,267.4187
2209,2793000,206.0272
2211,2796000,121.1433
2214,2799000,260.6312
2216,2802000,262.5332
2218,2805000,261.7893
2220,2808000,262.007
2223,2811000,187.691
2226,2814000,43.7078
2229,2817000,263.5324
2231,2820000,267.3941
2233,2823000,266.8279
2236,2826000,182.1496
2238,2829000,263.968
2241,2832000,167.132
2243,2835000,263.7749
2245,2838000,263.5013
2247,2841000,265.4127
2249,2844000,262.3919
2252,2847000,267.2196
2254,2850000,261.1329
2256,2853000,264.7501
2258,2856000,265.519
2260,2859000,261.2171
2263,2862000,267.1706
2265,2865000,267.8415
2267,2868000,265.8654
2270,2871000,154.3074
2272,2874000,264.2975
2275,2877000,154.9789
2279,2880000,43.9944
2282,2883000,107.9714
2284,2886000,261.7952
2286,2889000,266.6905
2288,2892000,200.9453
2290,2895000,259.8161
2294,2898000,144.8746
2297,2901000,79.7458
2299,2904000,264.1321
2301,2907000,264.2879
2304,2910000,201.1357
2306,2913000,265.3978
2308,2916000,260.4037
2310,2919000,266.7659
2313,2922000,187.9206
2315,2925000,267.1034
2318,2928000,152.7489
2321,2931000,195.6127
2323,2934000,200.4655
2325,2937000,267.7341
2328,2940000,265.2488
2330,2943000,183.703
2333,2946000,137.4549
2335,2949000,182.5826
2339,2952000,113.4756
2341,2955000,264.8001
2343,2958000,265.2324
2345,2961000,269.5298
2348,2964000,131.4012
2351,2967000,209.798
2354,2970000,134.2865
2356,2973000,267.6124
2358,2976000,267.6481
2361,2979000,168.0444
2364,2982000,114.4088
2366,2985000,266.6105
2368,2988000,266.0454
2371,2991000,264.33
2373,2994000,258.5974
2375,2997000,265.6708
2377,3000000,262.918
2380,3003000,185.3078
2382,3006000,262.1093
2385,3009000,203.4077
2387,3012000,263.8221
2389,3015000,263.5603
2391,3018000,265.8643
2393,3021000,265.1084
2396,3024000,267.6332
2398,3027000,264.9067
2400,3030000,268.3305
2403,3033000,177.9609
2406,3036000,113.8289
2409,3039000,199.8322
2411,3042000,267.6101
2413,3045000,264.9543
2415,3048000,268.9118
2419,3051000,172.3993
2421,3054000,184.2881
2424,3057000,193.149
2426,3060000,105.6134
2429,3063000,264.3013
2431,3066000,205.5682
2433,3069000,262.5853
2435,3072000,265.4502
2438,3075000,265.4751
2440,3078000,266.9895
2442,3081000,266.0263
2444,3084000,266.3032
2447,3087000,228.3937
2449,3090000,192.399
2452,3093000,152.5415
2454,3096000,265.0812
2457,3099000,99.7992
2460,3102000,265.8509
2462,3105000,158.663
2465,3108000,154.138
2469,3111000,67.3193
2471,3114000,266.05
2474,3117000,207.9145
2477,3120000,109.4764
2479,3123000,266.6772
2482,3126000,205.2874
2484,3129000,267.7324
2486,3132000,265.6173
2490,3135000,69.8051
2492,3138000,262.3002
2495,3141000,265.7312
2497,3144000,204.4857
2499,3147000,179.8505
2502,3150000,225.6608
2504,3153000,157.6784
2507,3156000,191.6437
2510,3159000,103.6198
2513,3162000,107.7857
2515,3165000,265.4016
2517,3168000,266.8689
2520,3171000,266.564
2523,3174000,64.4582
2526,3177000,220.125
2528,3180000,262.5869
2530,3183000,263.4251
2532,3186000,264.1378
2535,3189000,120.7588
2537,3192000,264.3906
2540,3195000,165.361
2542,3198000,264.1628
2544,3201000,204.0227
2546,3204000,264.8125
2551,3207000,16.6801
2554,3210000,158.9015
2557,3213000,181.6886
2560,3216000,72.6313
2563,3219000,222.0852
2565,3222000,261.1941
2568,3225000,66.3867
2571,3228000,265.0779
2573,3231000,148.8003
2577,3234000,127.8347
2580,3237000,152.6792
2582,3240000,263.0623
2585,3243000,160.9753
2588,3246000,90.0038
2591,3249000,171.0328
2593,3252000,262.6062
2595,3255000,264.785
2598,3258000,195.3009
2601,3261000,151.9088
2603,3264000,263.1929
2605,3267000,259.1233
2607,3270000,261.531
2611,3273000,114.8647
2614,3276000,79.391
2617,3279000,185.8274
2620,3282000,131.6139
2622,3285000,263.2065
2625,3288000,192.9021
2627,3291000,120.9571
2630,3294000,265.4078
2632,3297000,78.8394
2635,3300000,267.3952
2637,3303000,261.4857
2639,3306000,263.4705
2641,3309000,262.2965
2643,3312000,263.9627
2646,3315000,183.4613
2648,3318000,259.9777
2651,3321000,193.5049
2653,3324000,264.2376
2655,3327000,267.6233
2657,3330000,262.4307
2660,3333000,264.8624
2662,3336000,264.416
2665,3339000,147.4586
2667,3342000,262.2282
2669,3345000,262.239
2671,3348000,262.4789
2674,3351000,125.3556
2677,3354000,202.3113
2679,3357000,141.3724
2682,3360000,264.1296
2684,3363000,67.2424
2687,3366000,264.5931
2690,3369000,167.8029
2692,3372000,147.928
2694,3375000,267.0421
2697,3378000,261.7051
2699,3381000,267.9086
2701,3384000,176.288
2704,3387000,146.6156
2707,3390000,222.6733
2709,3393000,265.8882
2712,3396000,181.2861
2714,3399000,263.7711
2717,3402000,74.0781
2720,3405000,223.7081
2722,3408000,263.4354
2724,3411000,263.7482
2727,3414000,121.535
2730,3417000,176.4341
2732,3420000,170.4189
2735,3423000,267.2908
2737,3426000,204.0709
2739,3429000,261.7518
2741,3432000,265.8781
2746,3435000,91.1954
2748,3438000,266.6223
